sale_id,sale_date,store_id,product_id,customer_id,qty,unit_price,total_amount,payment_type,city_id,city_name,product_name,category,month,price_band
16181,01-12-2023,33,2,500,1,180,180,"UPI",3,Bengaluru,Cappuccino,latte,2023-12,150-300
16182,20-09-2025,129,12,45298,2,240,480,"UPI",18,Patna,Caramel Macchiato,latte,2025-09,150-300
16183,29-03-2023,99,11,5695,1,190,190,"Cash",12,Kanpur,Flat White,latte,2023-03,150-300
16184,26-05-2025,130,2,3785,1,180,180,"UPI",18,Patna,Cappuccino,latte,2025-05,150-300
16185,29-05-2024,7,11,1410,5,190,950,"UPI",1,Mumbai,Flat White,latte,2024-05,150-300
16186,10-12-2023,71,2,4952,1,180,180,"Cash",8,Kolkata,Cappuccino,latte,2023-12,150-300
16187,15-07-2023,8,11,5884,1,190,190,"UPI",1,Mumbai,Flat White,latte,2023-07,150-300
16188,18-10-2025,49,8,4332,2,150,300,"Cash",5,Ahmedabad,Filter Coffee,filter,2025-10,100-150
16189,03-09-2024,23,7,2320,1,210,210,"Cash",3,Bengaluru,Mocha,latte,2024-09,150-300
16190,05-02-2025,42,8,3027,2,150,300,"Wallet",4,Hyderabad,Filter Coffee,filter,2025-02,100-150
16191,13-01-2023,77,7,1262,1,210,210,"Cash",9,Surat,Mocha,latte,2023-01,150-300
16192,14-05-2025,75,5,2909,1,80,80,"Card",8,Kolkata,Instant Coffee Sachet,instant,2025-05,50-100
16193,02-02-2024,111,9,3206,1,230,230,"UPI",14,Indore,Affogato,espresso,2024-02,150-300
16194,04-03-2025,86,3,3156,2,200,400,"UPI",10,Jaipur,Café Latte,latte,2025-03,150-300
16195,14-03-2025,91,10,5780,1,90,90,"UPI",10,Jaipur,Instant Strong Coffee,instant,2025-03,50-100
16196,19-09-2024,51,10,4407,2,90,180,"UPI",6,Pune,Instant Strong Coffee,instant,2024-09,50-100
16197,31-08-2025,128,8,45693,1,150,150,"UPI",18,Patna,Filter Coffee,filter,2025-08,100-150
16198,01-04-2025,19,11,1843,1,190,190,"UPI",2,Delhi,Flat White,latte,2025-04,150-300
16199,04-10-2024,23,8,1453,1,150,150,"Card",3,Bengaluru,Filter Coffee,filter,2024-10,100-150
16200,30-05-2024,114,12,520,1,240,240,"Wallet",14,Indore,Caramel Macchiato,latte,2024-05,150-300
16201,13-08-2024,135,5,3621,3,80,240,"UPI",19,Vadodara,Instant Coffee Sachet,instant,2024-08,50-100
16202,23-10-2025,39,8,4169,1,150,150,"Wallet",4,Hyderabad,Filter Coffee,filter,2025-10,100-150
16203,20-08-2023,6,11,1742,2,190,380,"UPI",1,Mumbai,Flat White,latte,2023-08,150-300
16204,10-07-2025,79,10,3459,2,90,180,"Wallet",9,Surat,Instant Strong Coffee,instant,2025-07,50-100
16205,17-09-2023,56,3,736,1,200,200,"Card",6,Pune,Café Latte,latte,2023-09,150-300
16206,24-07-2024,131,11,1165,1,190,190,"Wallet",18,Patna,Flat White,latte,2024-07,150-300
16207,27-10-2025,100,6,1342,1,220,220,"UPI",12,Kanpur,Iced Americano,espresso,2025-10,150-300
16208,26-10-2025,143,8,2321,1,150,150,"Card",20,Varanasi,Filter Coffee,filter,2025-10,100-150
16209,10-04-2025,109,6,2912,1,220,220,"UPI",13,Nagpur,Iced Americano,espresso,2025-04,150-300
16210,27-10-2025,13,7,4948,1,210,210,"Card",2,Delhi,Mocha,latte,2025-10,150-300
16211,16-10-2023,87,9,5933,2,230,460,"Cash",10,Jaipur,Affogato,espresso,2023-10,150-300
16212,04-09-2023,55,9,817,1,230,230,"UPI",6,Pune,Affogato,espresso,2023-09,150-300
16213,27-03-2025,44,4,2672,3,250,750,"Cash",4,Hyderabad,Cold Brew,filter,2025-03,150-300
16214,13-09-2023,10,9,3034,1,230,230,"Wallet",1,Mumbai,Affogato,espresso,2023-09,150-300
16215,13-04-2025,54,1,3228,1,120,120,"UPI",6,Pune,Espresso Shot,espresso,2025-04,100-150
16216,03-01-2023,120,4,1612,1,250,250,"Card",16,Coimbatore,Cold Brew,filter,2023-01,150-300
16217,22-06-2023,49,7,781,2,210,420,"Cash",5,Ahmedabad,Mocha,latte,2023-06,150-300
16218,29-03-2025,109,3,4329,1,200,200,"Card",13,Nagpur,Café Latte,latte,2025-03,150-300
16219,06-12-2023,2,4,4656,1,250,250,"UPI",1,Mumbai,Cold Brew,filter,2023-12,150-300
16220,28-08-2023,69,12,45743,2,240,480,"UPI",8,Kolkata,Caramel Macchiato,latte,2023-08,150-300
16221,17-01-2024,39,9,45182,1,230,230,"UPI",4,Hyderabad,Affogato,espresso,2024-01,150-300
16222,03-08-2024,1,2,4454,1,180,180,"Cash",1,Mumbai,Cappuccino,latte,2024-08,150-300
16223,22-11-2023,64,6,1396,1,220,220,"UPI",7,Chennai,Iced Americano,espresso,2023-11,150-300
16224,06-03-2023,46,12,1369,1,240,240,"Card",5,Ahmedabad,Caramel Macchiato,latte,2023-03,150-300
16225,09-11-2024,117,6,45745,1,220,220,"Cash",15,Bhopal,Iced Americano,espresso,2024-11,150-300
16226,03-03-2025,82,12,5228,1,240,240,"UPI",9,Surat,Caramel Macchiato,latte,2025-03,150-300
16227,09-03-2025,69,3,3825,3,200,600,"UPI",8,Kolkata,Café Latte,latte,2025-03,150-300
16228,16-06-2024,133,12,4877,1,240,240,"UPI",19,Vadodara,Caramel Macchiato,latte,2024-06,150-300
16229,25-10-2024,98,3,45507,1,200,200,"UPI",12,Kanpur,Café Latte,latte,2024-10,150-300
16230,11-04-2025,40,12,2710,2,240,480,"UPI",4,Hyderabad,Caramel Macchiato,latte,2025-04,150-300
16231,07-04-2024,68,2,746,1,180,180,"UPI",8,Kolkata,Cappuccino,latte,2024-04,150-300
16232,18-10-2024,140,5,4596,3,80,240,"Card",20,Varanasi,Instant Coffee Sachet,instant,2024-10,50-100
16233,23-01-2025,26,5,3052,1,80,80,"UPI",3,Bengaluru,Instant Coffee Sachet,instant,2025-01,50-100
16234,28-09-2024,68,12,1453,3,240,720,"UPI",8,Kolkata,Caramel Macchiato,latte,2024-09,150-300
16235,19-09-2025,29,10,3303,1,90,90,"UPI",3,Bengaluru,Instant Strong Coffee,instant,2025-09,50-100
16236,08-02-2025,3,6,4985,1,220,220,"UPI",1,Mumbai,Iced Americano,espresso,2025-02,150-300
16237,19-02-2025,85,6,364,5,220,1100,"Cash",9,Surat,Iced Americano,espresso,2025-02,150-300
16238,29-01-2023,145,4,45389,1,250,250,"Cash",20,Varanasi,Cold Brew,filter,2023-01,150-300
16239,06-08-2025,37,8,45583,1,150,150,"UPI",4,Hyderabad,Filter Coffee,filter,2025-08,100-150
16240,12-09-2024,127,1,45680,2,120,240,"UPI",18,Patna,Espresso Shot,espresso,2024-09,100-150
16241,08-03-2024,39,10,3981,1,90,90,"UPI",4,Hyderabad,Instant Strong Coffee,instant,2024-03,50-100
16242,18-05-2024,20,3,561,1,200,200,"UPI",2,Delhi,Café Latte,latte,2024-05,150-300
16243,06-05-2025,102,1,2805,1,120,120,"Card",12,Kanpur,Espresso Shot,espresso,2025-05,100-150
16244,06-12-2023,135,9,2285,3,230,690,"Card",19,Vadodara,Affogato,espresso,2023-12,150-300
16245,15-01-2025,99,10,2244,1,90,90,"UPI",12,Kanpur,Instant Strong Coffee,instant,2025-01,50-100
16246,22-02-2024,137,2,523,4,180,720,"UPI",19,Vadodara,Cappuccino,latte,2024-02,150-300
16247,12-03-2024,126,1,638,1,120,120,"Card",17,Visakhapatnam,Espresso Shot,espresso,2024-03,100-150
16248,11-06-2025,106,3,45359,1,200,200,"UPI",13,Nagpur,Café Latte,latte,2025-06,150-300
16249,20-05-2024,116,12,558,1,240,240,"Card",14,Indore,Caramel Macchiato,latte,2024-05,150-300
16250,11-06-2025,8,11,1089,1,190,190,"Cash",1,Mumbai,Flat White,latte,2025-06,150-300
16251,07-01-2025,1,9,1726,1,230,230,"Card",1,Mumbai,Affogato,espresso,2025-01,150-300
16252,03-06-2024,50,5,5411,4,80,320,"Card",5,Ahmedabad,Instant Coffee Sachet,instant,2024-06,50-100
16253,16-08-2023,48,10,45344,1,90,90,"UPI",5,Ahmedabad,Instant Strong Coffee,instant,2023-08,50-100
16254,04-05-2023,52,6,2150,1,220,220,"Cash",6,Pune,Iced Americano,espresso,2023-05,150-300
16255,25-12-2023,23,1,1333,4,120,480,"UPI",3,Bengaluru,Espresso Shot,espresso,2023-12,100-150
16256,09-07-2024,105,5,5771,1,80,80,"Card",12,Kanpur,Instant Coffee Sachet,instant,2024-07,50-100
16257,15-09-2025,56,8,45819,1,150,150,"UPI",6,Pune,Filter Coffee,filter,2025-09,100-150
16258,08-11-2023,101,11,4712,1,190,190,"UPI",12,Kanpur,Flat White,latte,2023-11,150-300
16259,07-05-2023,1,6,814,1,220,220,"Card",1,Mumbai,Iced Americano,espresso,2023-05,150-300
16260,11-01-2025,85,8,2883,1,150,150,"UPI",9,Surat,Filter Coffee,filter,2025-01,100-150
16261,15-05-2024,110,2,1271,1,180,180,"Card",14,Indore,Cappuccino,latte,2024-05,150-300
16262,19-06-2024,26,1,1567,1,120,120,"UPI",3,Bengaluru,Espresso Shot,espresso,2024-06,100-150
16263,27-05-2024,59,4,1117,1,250,250,"Cash",6,Pune,Cold Brew,filter,2024-05,150-300
16264,20-07-2025,78,7,3890,1,210,210,"Card",9,Surat,Mocha,latte,2025-07,150-300
16265,03-09-2025,27,1,5241,2,120,240,"UPI",3,Bengaluru,Espresso Shot,espresso,2025-09,100-150
16266,04-09-2023,127,10,197,4,90,360,"Card",18,Patna,Instant Strong Coffee,instant,2023-09,50-100
16267,20-02-2025,59,12,3630,2,240,480,"UPI",6,Pune,Caramel Macchiato,latte,2025-02,150-300
16268,25-08-2025,135,12,3983,1,240,240,"Card",19,Vadodara,Caramel Macchiato,latte,2025-08,150-300
16269,28-01-2025,104,8,406,2,150,300,"UPI",12,Kanpur,Filter Coffee,filter,2025-01,100-150
16270,02-03-2024,127,6,5231,1,220,220,"Cash",18,Patna,Iced Americano,espresso,2024-03,150-300
16271,14-04-2025,126,5,1585,1,80,80,"Card",17,Visakhapatnam,Instant Coffee Sachet,instant,2025-04,50-100
16272,11-12-2024,51,3,4588,1,200,200,"Card",6,Pune,Café Latte,latte,2024-12,150-300
16273,05-03-2024,25,7,45173,1,210,210,"Cash",3,Bengaluru,Mocha,latte,2024-03,150-300
16274,16-05-2023,63,10,45708,1,90,90,"Cash",7,Chennai,Instant Strong Coffee,instant,2023-05,50-100
16275,10-04-2023,51,3,45894,1,200,200,"Wallet",6,Pune,Café Latte,latte,2023-04,150-300
16276,15-09-2025,53,7,74,4,210,840,"UPI",6,Pune,Mocha,latte,2025-09,150-300
16277,28-03-2024,19,3,4851,1,200,200,"UPI",2,Delhi,Café Latte,latte,2024-03,150-300
16278,28-03-2025,77,7,3673,1,210,210,"UPI",9,Surat,Mocha,latte,2025-03,150-300
16279,22-08-2024,1,11,163,4,190,760,"Card",1,Mumbai,Flat White,latte,2024-08,150-300
16280,01-09-2023,61,9,45356,1,230,230,"Card",7,Chennai,Affogato,espresso,2023-09,150-300
16281,27-10-2024,122,1,5584,2,120,240,"UPI",16,Coimbatore,Espresso Shot,espresso,2024-10,100-150
16282,20-11-2024,93,2,4782,4,180,720,"UPI",11,Lucknow,Cappuccino,latte,2024-11,150-300
16283,17-05-2024,108,8,45915,1,150,150,"Card",13,Nagpur,Filter Coffee,filter,2024-05,100-150
16284,06-07-2023,59,3,45379,1,200,200,"Cash",6,Pune,Café Latte,latte,2023-07,150-300
16285,09-10-2025,103,3,1193,1,200,200,"Card",12,Kanpur,Café Latte,latte,2025-10,150-300
16286,03-07-2023,35,4,528,1,250,250,"UPI",4,Hyderabad,Cold Brew,filter,2023-07,150-300
16287,16-08-2025,1,4,5652,4,250,1000,"UPI",1,Mumbai,Cold Brew,filter,2025-08,150-300
16288,19-08-2025,42,6,4726,1,220,220,"UPI",4,Hyderabad,Iced Americano,espresso,2025-08,150-300
16289,04-02-2025,60,3,4927,1,200,200,"Cash",7,Chennai,Café Latte,latte,2025-02,150-300
16290,21-10-2024,119,2,45429,5,180,900,"Card",15,Bhopal,Cappuccino,latte,2024-10,150-300
16291,04-02-2024,79,12,3464,1,240,240,"UPI",9,Surat,Caramel Macchiato,latte,2024-02,150-300
16292,03-06-2024,42,5,2759,1,80,80,"Card",4,Hyderabad,Instant Coffee Sachet,instant,2024-06,50-100
16293,15-12-2023,7,10,2526,1,90,90,"Card",1,Mumbai,Instant Strong Coffee,instant,2023-12,50-100
16294,21-02-2024,98,6,5612,1,220,220,"UPI",12,Kanpur,Iced Americano,espresso,2024-02,150-300
16295,10-08-2025,146,7,5611,1,210,210,"Card",20,Varanasi,Mocha,latte,2025-08,150-300
16296,23-09-2024,88,3,2964,3,200,600,"UPI",10,Jaipur,Café Latte,latte,2024-09,150-300
16297,06-07-2024,80,3,3737,1,200,200,"Wallet",9,Surat,Café Latte,latte,2024-07,150-300
16298,09-05-2024,32,3,29,1,200,200,"Card",3,Bengaluru,Café Latte,latte,2024-05,150-300
16299,22-04-2023,30,1,4083,1,120,120,"Cash",3,Bengaluru,Espresso Shot,espresso,2023-04,100-150
16300,10-07-2024,21,8,1204,2,150,300,"Cash",2,Delhi,Filter Coffee,filter,2024-07,100-150
16301,23-09-2025,87,4,5692,2,250,500,"UPI",10,Jaipur,Cold Brew,filter,2025-09,150-300
16302,08-11-2024,50,9,2382,1,230,230,"UPI",5,Ahmedabad,Affogato,espresso,2024-11,150-300
16303,27-04-2024,89,11,4861,1,190,190,"Card",10,Jaipur,Flat White,latte,2024-04,150-300
16304,23-06-2023,29,8,45479,4,150,600,"Card",3,Bengaluru,Filter Coffee,filter,2023-06,100-150
16305,07-08-2025,10,5,45421,1,80,80,"UPI",1,Mumbai,Instant Coffee Sachet,instant,2025-08,50-100
16306,18-09-2024,55,3,5724,2,200,400,"UPI",6,Pune,Café Latte,latte,2024-09,150-300
16307,15-11-2024,104,6,3816,1,220,220,"UPI",12,Kanpur,Iced Americano,espresso,2024-11,150-300
16308,02-04-2025,82,5,2350,3,80,240,"Card",9,Surat,Instant Coffee Sachet,instant,2025-04,50-100
16309,19-07-2025,39,12,738,1,240,240,"Card",4,Hyderabad,Caramel Macchiato,latte,2025-07,150-300
16310,24-10-2024,17,3,3671,1,200,200,"UPI",2,Delhi,Café Latte,latte,2024-10,150-300
16311,05-01-2024,69,10,3186,4,90,360,"UPI",8,Kolkata,Instant Strong Coffee,instant,2024-01,50-100
16312,13-01-2023,53,8,798,1,150,150,"Card",6,Pune,Filter Coffee,filter,2023-01,100-150
16313,19-03-2023,26,2,4216,2,180,360,"UPI",3,Bengaluru,Cappuccino,latte,2023-03,150-300
16314,28-05-2025,54,6,263,1,220,220,"Card",6,Pune,Iced Americano,espresso,2025-05,150-300
16315,17-11-2023,108,12,4255,2,240,480,"UPI",13,Nagpur,Caramel Macchiato,latte,2023-11,150-300
16316,29-06-2024,90,4,2635,1,250,250,"Card",10,Jaipur,Cold Brew,filter,2024-06,150-300
16317,22-02-2025,81,10,45589,1,90,90,"Card",9,Surat,Instant Strong Coffee,instant,2025-02,50-100
16318,13-10-2023,3,10,3733,1,90,90,"UPI",1,Mumbai,Instant Strong Coffee,instant,2023-10,50-100
16319,05-04-2023,61,7,44939,2,210,420,"Card",7,Chennai,Mocha,latte,2023-04,150-300
16320,21-06-2023,79,1,45004,1,120,120,"Card",9,Surat,Espresso Shot,espresso,2023-06,100-150
16321,07-09-2024,142,11,45805,1,190,190,"Card",20,Varanasi,Flat White,latte,2024-09,150-300
16322,25-10-2023,77,7,5071,1,210,210,"UPI",9,Surat,Mocha,latte,2023-10,150-300
16323,28-02-2023,58,11,1656,1,190,190,"Cash",6,Pune,Flat White,latte,2023-02,150-300
16324,14-05-2023,5,10,3988,1,90,90,"UPI",1,Mumbai,Instant Strong Coffee,instant,2023-05,50-100
16325,23-05-2024,34,8,45212,1,150,150,"UPI",3,Bengaluru,Filter Coffee,filter,2024-05,100-150
16326,13-06-2025,27,10,45021,1,90,90,"Card",3,Bengaluru,Instant Strong Coffee,instant,2025-06,50-100
16327,08-01-2025,63,7,4221,4,210,840,"UPI",7,Chennai,Mocha,latte,2025-01,150-300
16328,10-10-2025,74,6,3967,1,220,220,"Card",8,Kolkata,Iced Americano,espresso,2025-10,150-300
16329,20-09-2025,108,3,5622,2,200,400,"Card",13,Nagpur,Café Latte,latte,2025-09,150-300
16330,30-08-2023,63,7,2821,1,210,210,"UPI",7,Chennai,Mocha,latte,2023-08,150-300
16331,26-09-2023,63,10,1292,1,90,90,"UPI",7,Chennai,Instant Strong Coffee,instant,2023-09,50-100
16332,12-03-2024,95,11,3532,1,190,190,"UPI",11,Lucknow,Flat White,latte,2024-03,150-300
16333,13-08-2023,59,7,898,2,210,420,"Card",6,Pune,Mocha,latte,2023-08,150-300
16334,16-07-2023,146,6,2610,1,220,220,"UPI",20,Varanasi,Iced Americano,espresso,2023-07,150-300
16335,25-03-2025,4,12,1690,2,240,480,"Card",1,Mumbai,Caramel Macchiato,latte,2025-03,150-300
16336,12-03-2024,105,5,1448,1,80,80,"UPI",12,Kanpur,Instant Coffee Sachet,instant,2024-03,50-100
16337,21-04-2025,7,6,45168,2,220,440,"Card",1,Mumbai,Iced Americano,espresso,2025-04,150-300
16338,30-11-2023,126,4,3935,1,250,250,"UPI",17,Visakhapatnam,Cold Brew,filter,2023-11,150-300
16339,19-04-2024,8,8,522,3,150,450,"UPI",1,Mumbai,Filter Coffee,filter,2024-04,100-150
16340,26-10-2025,120,1,4699,1,120,120,"Card",16,Coimbatore,Espresso Shot,espresso,2025-10,100-150
16341,21-07-2025,62,9,3961,1,230,230,"Card",7,Chennai,Affogato,espresso,2025-07,150-300
16342,18-09-2023,107,11,5674,2,190,380,"UPI",13,Nagpur,Flat White,latte,2023-09,150-300
16343,15-01-2025,104,1,919,1,120,120,"Wallet",12,Kanpur,Espresso Shot,espresso,2025-01,100-150
16344,15-08-2024,127,9,5190,2,230,460,"UPI",18,Patna,Affogato,espresso,2024-08,150-300
16345,29-09-2024,96,1,45260,1,120,120,"Card",11,Lucknow,Espresso Shot,espresso,2024-09,100-150
16346,09-05-2025,64,6,5196,3,220,660,"Card",7,Chennai,Iced Americano,espresso,2025-05,150-300
16347,17-03-2023,27,2,45956,1,180,180,"Cash",3,Bengaluru,Cappuccino,latte,2023-03,150-300
16348,31-05-2025,119,7,4230,2,210,420,"UPI",15,Bhopal,Mocha,latte,2025-05,150-300
16349,03-09-2025,67,11,4047,1,190,190,"Cash",8,Kolkata,Flat White,latte,2025-09,150-300
16350,18-03-2025,48,2,2556,2,180,360,"Card",5,Ahmedabad,Cappuccino,latte,2025-03,150-300
16351,30-01-2024,139,8,45519,1,150,150,"Card",20,Varanasi,Filter Coffee,filter,2024-01,100-150
16352,08-11-2024,23,7,1454,1,210,210,"Card",3,Bengaluru,Mocha,latte,2024-11,150-300
16353,14-10-2025,27,3,5102,1,200,200,"Card",3,Bengaluru,Café Latte,latte,2025-10,150-300
16354,18-03-2023,145,10,814,1,90,90,"UPI",20,Varanasi,Instant Strong Coffee,instant,2023-03,50-100
16355,09-05-2023,46,10,3942,1,90,90,"UPI",5,Ahmedabad,Instant Strong Coffee,instant,2023-05,50-100
16356,11-09-2025,2,12,3705,1,240,240,"Card",1,Mumbai,Caramel Macchiato,latte,2025-09,150-300
16357,25-02-2025,28,6,335,3,220,660,"UPI",3,Bengaluru,Iced Americano,espresso,2025-02,150-300
16358,22-02-2023,100,12,4205,1,240,240,"UPI",12,Kanpur,Caramel Macchiato,latte,2023-02,150-300
16359,02-03-2024,79,5,73,1,80,80,"Card",9,Surat,Instant Coffee Sachet,instant,2024-03,50-100
16360,13-01-2023,111,8,1296,2,150,300,"Card",14,Indore,Filter Coffee,filter,2023-01,100-150
16361,13-11-2023,34,2,45003,1,180,180,"UPI",3,Bengaluru,Cappuccino,latte,2023-11,150-300
16362,02-11-2023,120,9,2225,1,230,230,"UPI",16,Coimbatore,Affogato,espresso,2023-11,150-300
16363,11-04-2024,139,2,2896,1,180,180,"UPI",20,Varanasi,Cappuccino,latte,2024-04,150-300
16364,09-05-2025,144,5,3722,1,80,80,"Cash",20,Varanasi,Instant Coffee Sachet,instant,2025-05,50-100
16365,08-01-2023,95,7,2623,5,210,1050,"Card",11,Lucknow,Mocha,latte,2023-01,150-300
16366,22-04-2023,116,12,4625,1,240,240,"Card",14,Indore,Caramel Macchiato,latte,2023-04,150-300
16367,02-06-2024,60,6,44939,2,220,440,"Card",7,Chennai,Iced Americano,espresso,2024-06,150-300
16368,07-12-2023,3,7,1393,1,210,210,"Card",1,Mumbai,Mocha,latte,2023-12,150-300
16369,12-11-2024,85,9,5341,1,230,230,"Card",9,Surat,Affogato,espresso,2024-11,150-300
16370,11-01-2024,66,4,3581,1,250,250,"UPI",7,Chennai,Cold Brew,filter,2024-01,150-300
16371,05-08-2024,24,8,5772,1,150,150,"Card",3,Bengaluru,Filter Coffee,filter,2024-08,100-150
16372,29-03-2025,44,6,44934,1,220,220,"Cash",4,Hyderabad,Iced Americano,espresso,2025-03,150-300
16373,12-09-2024,106,12,3801,1,240,240,"Cash",13,Nagpur,Caramel Macchiato,latte,2024-09,150-300
16374,13-09-2024,24,6,45445,2,220,440,"Cash",3,Bengaluru,Iced Americano,espresso,2024-09,150-300
16375,24-01-2025,18,5,2481,1,80,80,"Card",2,Delhi,Instant Coffee Sachet,instant,2025-01,50-100
16376,12-06-2023,124,5,3681,1,80,80,"UPI",17,Visakhapatnam,Instant Coffee Sachet,instant,2023-06,50-100
16377,21-06-2024,9,2,100,2,180,360,"UPI",1,Mumbai,Cappuccino,latte,2024-06,150-300
16378,21-05-2024,4,8,3418,1,150,150,"Wallet",1,Mumbai,Filter Coffee,filter,2024-05,100-150
16379,10-02-2024,19,2,3412,1,180,180,"Wallet",2,Delhi,Cappuccino,latte,2024-02,150-300
16380,28-02-2024,17,2,1877,1,180,180,"Card",2,Delhi,Cappuccino,latte,2024-02,150-300
16381,09-10-2024,15,5,3620,1,80,80,"Card",2,Delhi,Instant Coffee Sachet,instant,2024-10,50-100
16382,25-01-2023,97,4,3266,1,250,250,"UPI",12,Kanpur,Cold Brew,filter,2023-01,150-300
16383,20-06-2024,38,6,1041,4,220,880,"Card",4,Hyderabad,Iced Americano,espresso,2024-06,150-300
16384,16-01-2024,102,6,1940,2,220,440,"Card",12,Kanpur,Iced Americano,espresso,2024-01,150-300
16385,28-06-2025,37,9,5354,1,230,230,"Card",4,Hyderabad,Affogato,espresso,2025-06,150-300
16386,28-08-2023,28,7,3395,1,210,210,"Cash",3,Bengaluru,Mocha,latte,2023-08,150-300
16387,02-09-2024,33,9,3042,2,230,460,"Card",3,Bengaluru,Affogato,espresso,2024-09,150-300
16388,05-03-2023,42,10,3392,1,90,90,"Card",4,Hyderabad,Instant Strong Coffee,instant,2023-03,50-100
16389,13-08-2025,135,3,274,2,200,400,"UPI",19,Vadodara,Café Latte,latte,2025-08,150-300
16390,10-11-2024,96,12,45463,1,240,240,"Card",11,Lucknow,Caramel Macchiato,latte,2024-11,150-300
16391,22-01-2025,68,7,2180,1,210,210,"UPI",8,Kolkata,Mocha,latte,2025-01,150-300
16392,20-02-2024,85,4,4650,5,250,1250,"Cash",9,Surat,Cold Brew,filter,2024-02,150-300
16393,17-09-2024,33,6,5342,3,220,660,"UPI",3,Bengaluru,Iced Americano,espresso,2024-09,150-300
16394,10-09-2025,131,9,5610,1,230,230,"Card",18,Patna,Affogato,espresso,2025-09,150-300
16395,03-08-2023,23,2,3227,1,180,180,"UPI",3,Bengaluru,Cappuccino,latte,2023-08,150-300
16396,09-02-2025,97,2,5342,1,180,180,"UPI",12,Kanpur,Cappuccino,latte,2025-02,150-300
16397,31-07-2023,76,8,2172,3,150,450,"UPI",9,Surat,Filter Coffee,filter,2023-07,100-150
16398,16-03-2023,82,9,5548,1,230,230,"UPI",9,Surat,Affogato,espresso,2023-03,150-300
16399,04-09-2025,146,9,1551,2,230,460,"UPI",20,Varanasi,Affogato,espresso,2025-09,150-300
16400,31-05-2024,101,1,45552,1,120,120,"Card",12,Kanpur,Espresso Shot,espresso,2024-05,100-150
16401,17-11-2023,95,6,3345,1,220,220,"UPI",11,Lucknow,Iced Americano,espresso,2023-11,150-300
16402,05-09-2024,119,12,5047,2,240,480,"Card",15,Bhopal,Caramel Macchiato,latte,2024-09,150-300
16403,09-04-2024,54,9,1297,2,230,460,"Card",6,Pune,Affogato,espresso,2024-04,150-300
16404,27-08-2025,25,6,2848,1,220,220,"Card",3,Bengaluru,Iced Americano,espresso,2025-08,150-300
16405,09-06-2025,125,6,5386,1,220,220,"UPI",17,Visakhapatnam,Iced Americano,espresso,2025-06,150-300
16406,08-04-2023,126,9,857,1,230,230,"Card",17,Visakhapatnam,Affogato,espresso,2023-04,150-300
16407,16-06-2023,4,11,2037,1,190,190,"Cash",1,Mumbai,Flat White,latte,2023-06,150-300
16408,19-07-2025,19,10,45247,3,90,270,"Card",2,Delhi,Instant Strong Coffee,instant,2025-07,50-100
16409,26-08-2023,48,9,5279,1,230,230,"UPI",5,Ahmedabad,Affogato,espresso,2023-08,150-300
16410,04-04-2025,124,10,1942,4,90,360,"UPI",17,Visakhapatnam,Instant Strong Coffee,instant,2025-04,50-100
16411,26-06-2024,114,7,5560,1,210,210,"Card",14,Indore,Mocha,latte,2024-06,150-300
16412,26-09-2024,30,7,3622,1,210,210,"Card",3,Bengaluru,Mocha,latte,2024-09,150-300
16413,21-11-2024,27,6,45024,2,220,440,"UPI",3,Bengaluru,Iced Americano,espresso,2024-11,150-300
16414,31-08-2025,133,8,1163,1,150,150,"UPI",19,Vadodara,Filter Coffee,filter,2025-08,100-150
16415,27-08-2023,132,4,4490,1,250,250,"UPI",18,Patna,Cold Brew,filter,2023-08,150-300
16416,17-02-2025,97,2,45164,1,180,180,"UPI",12,Kanpur,Cappuccino,latte,2025-02,150-300
16417,20-07-2024,127,10,5777,1,90,90,"Wallet",18,Patna,Instant Strong Coffee,instant,2024-07,50-100
16418,08-03-2023,78,9,2677,1,230,230,"Card",9,Surat,Affogato,espresso,2023-03,150-300
16419,23-09-2023,23,4,45561,1,250,250,"Cash",3,Bengaluru,Cold Brew,filter,2023-09,150-300
16420,13-05-2023,42,2,5063,1,180,180,"Card",4,Hyderabad,Cappuccino,latte,2023-05,150-300
16421,09-07-2024,26,2,1625,2,180,360,"Wallet",3,Bengaluru,Cappuccino,latte,2024-07,150-300
16422,13-05-2024,89,7,4672,1,210,210,"UPI",10,Jaipur,Mocha,latte,2024-05,150-300
16423,05-10-2025,69,5,1592,1,80,80,"UPI",8,Kolkata,Instant Coffee Sachet,instant,2025-10,50-100
16424,16-10-2025,117,1,835,1,120,120,"Cash",15,Bhopal,Espresso Shot,espresso,2025-10,100-150
16425,04-12-2023,128,7,1836,1,210,210,"UPI",18,Patna,Mocha,latte,2023-12,150-300
16426,15-05-2025,55,2,4046,2,180,360,"Cash",6,Pune,Cappuccino,latte,2025-05,150-300
16427,17-01-2024,120,1,266,1,120,120,"Card",16,Coimbatore,Espresso Shot,espresso,2024-01,100-150
16428,31-01-2023,132,10,186,1,90,90,"UPI",18,Patna,Instant Strong Coffee,instant,2023-01,50-100
16429,11-02-2025,17,1,406,1,120,120,"Card",2,Delhi,Espresso Shot,espresso,2025-02,100-150
16430,06-12-2024,37,3,103,1,200,200,"Card",4,Hyderabad,Café Latte,latte,2024-12,150-300
16431,12-06-2024,22,12,5641,2,240,480,"Card",2,Delhi,Caramel Macchiato,latte,2024-06,150-300
16432,12-05-2024,142,6,3583,2,220,440,"Card",20,Varanasi,Iced Americano,espresso,2024-05,150-300
